"Plot Title: OL_4"
"#","Date Time, GMT-07:00","Light (LGR S/N: 10983451, SEN S/N: 10983451, LBL: Light_4)","Occupancy (LGR S/N: 10983451, SEN S/N: 10983451, LBL: Occ_4)"
612,07/21/22 10:52:48 PM,,0.00
613,07/21/22 11:01:35 PM,,1.00
614,07/21/22 11:02:39 PM,,0.00
615,07/21/22 11:05:59 PM,,1.00
616,07/21/22 11:07:35 PM,,0.00
617,07/21/22 11:07:54 PM,,1.00
618,07/21/22 11:13:13 PM,,0.00
619,07/21/22 11:18:44 PM,,1.00
620,07/21/22 11:19:56 PM,,0.00
621,07/21/22 11:23:37 PM,,1.00
622,07/21/22 11:25:25 PM,,0.00
623,07/21/22 11:26:46 PM,,1.00
624,07/21/22 11:29:52 PM,,0.00
625,07/21/22 11:30:38 PM,,1.00
626,07/21/22 11:32:37 PM,,0.00
627,07/21/22 11:33:12 PM,,1.00
628,07/21/22 11:34:13 PM,,0.00
629,07/21/22 11:36:05 PM,,1.00
630,07/21/22 11:38:59 PM,,0.00
631,07/21/22 11:40:11 PM,,1.00
632,07/21/22 11:42:22 PM,,0.00
633,07/21/22 11:43:00 PM,,1.00
634,07/21/22 11:44:01 PM,,0.00
635,07/21/22 11:48:33 PM,,1.00
636,07/21/22 11:49:34 PM,,0.00
637,07/22/22 12:37:21 AM,,1.00
638,07/22/22 12:38:31 AM,,0.00
639,07/22/22 12:39:21 AM,,1.00
640,07/22/22 12:40:28 AM,,0.00
641,07/22/22 12:45:30 AM,,1.00
642,07/22/22 12:46:33 AM,,0.00
643,07/22/22 01:37:00 AM,,1.00
644,07/22/22 01:38:08 AM,,0.00
645,07/22/22 01:49:36 AM,,1.00
646,07/22/22 01:50:44 AM,,0.00
647,07/22/22 02:31:42 AM,,1.00
648,07/22/22 02:32:48 AM,,0.00
649,07/22/22 02:33:34 AM,,1.00
650,07/22/22 02:34:38 AM,,0.00
651,07/22/22 02:42:36 AM,,1.00
652,07/22/22 02:43:40 AM,,0.00
653,07/22/22 02:52:01 AM,,1.00
654,07/22/22 02:53:05 AM,,0.00
655,07/22/22 02:56:26 AM,,1.00
656,07/22/22 02:57:29 AM,,0.00
657,07/22/22 03:01:31 AM,,1.00
658,07/22/22 03:02:31 AM,,0.00
659,07/22/22 03:51:07 AM,,1.00
660,07/22/22 03:52:54 AM,,0.00
661,07/22/22 03:57:56 AM,,1.00
662,07/22/22 03:58:57 AM,,0.00
663,07/22/22 04:21:20 AM,,1.00
664,07/22/22 04:22:20 AM,,0.00
665,07/22/22 04:37:24 AM,,1.00
666,07/22/22 04:38:32 AM,,0.00
667,07/22/22 04:43:21 AM,,1.00
668,07/22/22 04:44:25 AM,,0.00
669,07/22/22 05:00:09 AM,,1.00
670,07/22/22 05:01:23 AM,,0.00
671,07/22/22 05:24:29 AM,,1.00
672,07/22/22 05:25:32 AM,,0.00
673,07/22/22 05:33:20 AM,,1.00
674,07/22/22 05:34:21 AM,,0.00
675,07/22/22 05:41:08 AM,,1.00
676,07/22/22 05:42:08 AM,,0.00
677,07/22/22 05:43:40 AM,,1.00
678,07/22/22 05:45:27 AM,,0.00
679,07/22/22 05:46:57 AM,,1.00
680,07/22/22 05:48:08 AM,,0.00
681,07/22/22 05:53:28 AM,,1.00
682,07/22/22 05:54:28 AM,,0.00
683,07/22/22 05:55:33 AM,,1.00
684,07/22/22 05:56:40 AM,,0.00
685,07/22/22 06:10:59 AM,1.00,
686,07/22/22 06:15:09 AM,,1.00
687,07/22/22 06:16:19 AM,,0.00
688,07/22/22 06:16:41 AM,,1.00
689,07/22/22 06:17:51 AM,,0.00
690,07/22/22 06:22:59 AM,,1.00
691,07/22/22 06:24:01 AM,,0.00
692,07/22/22 06:24:22 AM,,1.00
693,07/22/22 06:25:40 AM,,0.00
694,07/22/22 06:27:47 AM,,1.00
695,07/22/22 06:29:39 AM,,0.00
696,07/22/22 06:36:59 AM,,1.00
697,07/22/22 06:38:00 AM,,0.00
698,07/22/22 06:43:39 AM,,1.00
699,07/22/22 06:44:39 AM,,0.00
700,07/22/22 06:45:10 AM,,1.00
701,07/22/22 06:46:11 AM,,0.00
702,07/22/22 06:47:29 AM,,1.00
703,07/22/22 06:48:46 AM,,0.00
704,07/22/22 06:53:45 AM,,1.00
705,07/22/22 06:55:23 AM,,0.00
706,07/22/22 07:07:27 AM,,1.00
707,07/22/22 07:08:53 AM,,0.00
708,07/22/22 07:09:33 AM,,1.00
709,07/22/22 07:12:29 AM,,0.00
710,07/22/22 07:49:17 AM,,1.00
711,07/22/22 07:50:37 AM,,0.00
712,07/22/22 07:50:47 AM,,1.00
713,07/22/22 07:51:59 AM,,0.00
714,07/22/22 07:53:32 AM,,1.00
715,07/22/22 07:57:22 AM,,0.00
716,07/22/22 07:59:21 AM,,1.00
717,07/22/22 08:04:51 AM,,0.00
718,07/22/22 08:08:57 AM,,1.00
719,07/22/22 08:10:35 AM,,0.00
720,07/22/22 08:15:40 AM,,1.00
721,07/22/22 08:20:43 AM,,0.00
722,07/22/22 12:03:19 PM,,1.00
723,07/22/22 12:06:39 PM,,0.00
724,07/22/22 12:07:05 PM,,1.00
725,07/22/22 12:09:37 PM,,0.00
726,07/22/22 02:51:36 PM,,1.00
727,07/22/22 02:54:09 PM,,0.00
728,07/22/22 02:55:01 PM,,1.00
729,07/22/22 02:56:01 PM,,0.00
730,07/22/22 03:07:38 PM,,1.00
731,07/22/22 03:08:39 PM,,0.00
732,07/22/22 03:10:57 PM,,1.00
733,07/22/22 03:11:57 PM,,0.00
734,07/22/22 03:12:11 PM,,1.00
735,07/22/22 03:13:11 PM,,0.00
736,07/22/22 03:13:58 PM,,1.00
737,07/22/22 03:15:05 PM,,0.00
738,07/22/22 03:29:22 PM,,1.00
739,07/22/22 03:30:46 PM,,0.00
740,07/22/22 03:31:18 PM,,1.00
741,07/22/22 03:32:25 PM,,0.00
742,07/22/22 03:35:44 PM,,1.00
743,07/22/22 03:36:49 PM,,0.00
744,07/22/22 03:38:49 PM,,1.00
745,07/22/22 03:43:06 PM,,0.00
746,07/22/22 03:47:12 PM,,1.00
747,07/22/22 03:49:10 PM,,0.00
748,07/22/22 03:49:48 PM,,1.00
749,07/22/22 03:50:52 PM,,0.00
750,07/22/22 03:54:06 PM,,1.00
751,07/22/22 03:55:54 PM,,0.00
752,07/22/22 03:57:24 PM,,1.00
753,07/22/22 04:04:15 PM,,0.00
754,07/22/22 04:04:47 PM,,1.00
755,07/22/22 04:06:24 PM,,0.00
756,07/22/22 04:06:41 PM,,1.00
757,07/22/22 04:14:51 PM,,0.00
758,07/22/22 04:14:54 PM,,1.00
759,07/22/22 04:18:20 PM,,0.00
760,07/22/22 04:19:06 PM,,1.00
761,07/22/22 04:24:14 PM,,0.00
762,07/22/22 04:25:16 PM,,1.00
763,07/22/22 04:26:16 PM,,0.00
764,07/22/22 04:26:52 PM,,1.00
765,07/22/22 04:36:10 PM,,0.00
766,07/22/22 04:38:09 PM,,1.00
767,07/22/22 04:41:29 PM,,0.00
768,07/22/22 04:41:35 PM,,1.00
769,07/22/22 04:45:48 PM,,0.00
770,07/22/22 04:46:36 PM,,1.00
771,07/22/22 04:49:42 PM,,0.00
772,07/22/22 04:50:08 PM,,1.00
773,07/22/22 04:53:07 PM,,0.00
774,07/22/22 04:53:21 PM,,1.00
775,07/22/22 04:55:53 PM,,0.00
776,07/22/22 04:57:21 PM,,1.00
777,07/22/22 04:58:33 PM,,0.00
778,07/22/22 04:58:55 PM,,1.00
779,07/22/22 05:07:35 PM,,0.00
780,07/22/22 05:16:26 PM,,1.00
781,07/22/22 05:17:58 PM,,0.00
782,07/22/22 05:19:07 PM,,1.00
783,07/22/22 05:29:12 PM,,0.00
784,07/22/22 05:29:31 PM,,1.00
785,07/22/22 05:31:04 PM,,0.00
786,07/22/22 05:31:59 PM,,1.00
787,07/22/22 05:33:29 PM,,0.00
788,07/22/22 05:35:21 PM,,1.00
789,07/22/22 05:36:41 PM,,0.00
790,07/22/22 05:38:19 PM,,1.00
791,07/22/22 05:42:33 PM,,0.00
792,07/22/22 05:42:51 PM,,1.00
793,07/22/22 05:43:57 PM,,0.00
794,07/22/22 05:44:38 PM,,1.00
795,07/22/22 05:46:37 PM,,0.00
796,07/22/22 05:46:43 PM,,1.00
797,07/22/22 05:49:27 PM,,0.00
798,07/22/22 05:50:23 PM,,1.00
799,07/22/22 05:52:00 PM,,0.00
800,07/22/22 05:52:29 PM,,1.00
801,07/22/22 05:53:54 PM,,0.00
802,07/22/22 05:54:34 PM,,1.00
803,07/22/22 05:57:12 PM,,0.00
804,07/22/22 05:58:01 PM,,1.00
805,07/22/22 05:59:01 PM,,0.00
806,07/22/22 06:01:54 PM,,1.00
807,07/22/22 06:03:32 PM,,0.00
808,07/22/22 06:04:04 PM,,1.00
809,07/22/22 06:09:43 PM,,0.00
810,07/22/22 06:14:02 PM,,1.00
811,07/22/22 06:15:25 PM,,0.00
812,07/22/22 06:16:34 PM,,1.00
813,07/22/22 06:23:52 PM,,0.00
814,07/22/22 06:25:45 PM,,1.00
815,07/22/22 06:26:59 PM,,0.00
816,07/22/22 06:27:38 PM,,1.00
817,07/22/22 06:28:38 PM,,0.00
818,07/22/22 06:30:41 PM,,1.00
819,07/22/22 06:32:25 PM,,0.00
820,07/22/22 07:20:30 PM,,1.00
821,07/22/22 07:21:31 PM,,0.00
822,07/22/22 07:23:36 PM,,1.00
823,07/22/22 07:27:41 PM,,0.00
824,07/22/22 07:30:15 PM,,1.00
825,07/22/22 07:42:27 PM,,0.00
826,07/22/22 07:51:35 PM,,1.00
827,07/22/22 07:55:41 PM,,0.00
828,07/22/22 07:57:07 PM,,1.00
829,07/22/22 07:58:07 PM,,0.00
830,07/22/22 08:01:43 PM,,1.00
831,07/22/22 08:03:41 PM,,0.00
832,07/22/22 08:03:44 PM,,1.00
833,07/22/22 08:05:35 PM,,0.00
834,07/22/22 08:13:52 PM,0.00,
835,07/22/22 08:19:50 PM,,1.00
836,07/22/22 08:20:52 PM,,0.00
837,07/22/22 08:33:06 PM,,1.00
838,07/22/22 08:34:20 PM,,0.00
839,07/22/22 08:35:10 PM,,1.00
840,07/22/22 08:36:11 PM,,0.00
841,07/22/22 08:36:42 PM,,1.00
842,07/22/22 08:37:43 PM,,0.00
843,07/22/22 08:40:20 PM,,1.00
844,07/22/22 08:42:12 PM,,0.00
845,07/22/22 08:47:23 PM,,1.00
846,07/22/22 08:51:42 PM,,0.00
847,07/22/22 09:53:14 PM,,1.00
848,07/22/22 09:54:19 PM,,0.00
849,07/22/22 09:54:23 PM,,1.00
850,07/22/22 09:56:40 PM,,0.00
851,07/22/22 10:13:51 PM,,1.00
852,07/22/22 10:15:17 PM,,0.00
853,07/22/22 10:17:24 PM,,1.00
854,07/22/22 10:20:16 PM,,0.00
855,07/22/22 10:34:37 PM,,1.00
856,07/22/22 10:35:55 PM,,0.00
857,07/22/22 10:55:25 PM,,1.00
858,07/22/22 10:55:26 PM,1.00,
859,07/22/22 10:57:28 PM,,0.00
860,07/22/22 10:59:23 PM,,1.00
861,07/22/22 11:03:52 PM,,0.00
862,07/22/22 11:04:12 PM,,1.00
863,07/22/22 11:06:20 PM,,0.00
864,07/22/22 11:07:12 PM,,1.00
865,07/22/22 11:07:14 PM,0.00,
866,07/22/22 11:16:07 PM,,0.00
867,07/22/22 11:16:52 PM,,1.00
868,07/22/22 11:22:25 PM,,0.00
869,07/22/22 11:22:31 PM,,1.00
870,07/22/22 11:27:25 PM,,0.00
871,07/22/22 11:28:51 PM,,1.00
872,07/22/22 11:29:51 PM,,0.00
873,07/22/22 11:31:15 PM,,1.00
874,07/22/22 11:35:17 PM,,0.00
875,07/22/22 11:37:43 PM,,1.00
876,07/22/22 11:41:03 PM,,0.00
877,07/22/22 11:42:11 PM,,1.00
878,07/22/22 11:44:05 PM,,0.00
879,07/22/22 11:47:23 PM,,1.00
880,07/22/22 11:48:23 PM,,0.00
881,07/22/22 11:48:27 PM,,1.00
882,07/22/22 11:49:27 PM,,0.00
883,07/22/22 11:51:03 PM,,1.00
884,07/22/22 11:55:52 PM,,0.00
885,07/23/22 12:04:19 AM,,1.00
886,07/23/22 12:05:34 AM,,0.00
887,07/23/22 12:05:54 AM,,1.00
888,07/23/22 12:06:56 AM,,0.00
889,07/23/22 12:09:43 AM,,1.00
890,07/23/22 12:10:43 AM,,0.00
891,07/23/22 12:13:05 AM,,1.00
892,07/23/22 12:15:18 AM,,0.00
893,07/23/22 12:15:58 AM,,1.00
894,07/23/22 12:17:00 AM,,0.00
895,07/23/22 12:18:22 AM,,1.00
896,07/23/22 12:19:29 AM,,0.00
897,07/23/22 12:23:14 AM,,1.00
898,07/23/22 12:24:15 AM,,0.00
899,07/23/22 12:32:02 AM,,1.00
900,07/23/22 12:33:40 AM,,0.00
901,07/23/22 12:34:00 AM,,1.00
902,07/23/22 12:35:04 AM,,0.00
903,07/23/22 12:36:17 AM,,1.00
904,07/23/22 12:37:19 AM,,0.00
905,07/23/22 12:37:49 AM,,1.00
906,07/23/22 12:38:49 AM,,0.00
907,07/23/22 12:41:12 AM,,1.00
908,07/23/22 12:42:12 AM,,0.00
909,07/23/22 12:44:23 AM,,1.00
910,07/23/22 12:45:24 AM,,0.00
911,07/23/22 12:45:44 AM,,1.00
912,07/23/22 12:46:57 AM,,0.00
913,07/23/22 12:48:34 AM,,1.00
914,07/23/22 12:49:35 AM,,0.00
915,07/23/22 12:50:46 AM,,1.00
916,07/23/22 12:51:53 AM,,0.00
917,07/23/22 12:53:27 AM,,1.00
918,07/23/22 12:54:30 AM,,0.00
919,07/23/22 12:58:27 AM,,1.00
920,07/23/22 12:59:47 AM,,0.00
921,07/23/22 01:04:33 AM,,1.00
922,07/23/22 01:05:34 AM,,0.00
923,07/23/22 01:07:10 AM,,1.00
924,07/23/22 01:09:01 AM,,0.00
925,07/23/22 01:11:59 AM,,1.00
926,07/23/22 01:13:02 AM,,0.00
927,07/23/22 01:13:55 AM,,1.00
928,07/23/22 01:15:37 AM,,0.00
929,07/23/22 01:17:16 AM,,1.00
930,07/23/22 01:18:16 AM,,0.00
931,07/23/22 01:18:33 AM,,1.00
932,07/23/22 01:19:35 AM,,0.00
933,07/23/22 01:23:25 AM,,1.00
934,07/23/22 01:24:25 AM,,0.00
935,07/23/22 01:26:52 AM,,1.00
936,07/23/22 01:28:04 AM,,0.00
937,07/23/22 01:28:58 AM,,1.00
938,07/23/22 01:30:04 AM,,0.00
939,07/23/22 01:30:13 AM,,1.00
940,07/23/22 01:31:39 AM,,0.00
941,07/23/22 01:33:57 AM,,1.00
942,07/23/22 01:35:18 AM,,0.00
943,07/23/22 01:36:24 AM,,1.00
944,07/23/22 01:37:41 AM,,0.00
945,07/23/22 01:39:02 AM,,1.00
946,07/23/22 01:40:19 AM,,0.00
947,07/23/22 01:40:40 AM,,1.00
948,07/23/22 01:41:51 AM,,0.00
949,07/23/22 01:45:02 AM,,1.00
950,07/23/22 01:46:02 AM,,0.00
951,07/23/22 01:51:55 AM,,1.00
952,07/23/22 01:53:15 AM,,0.00
953,07/23/22 03:12:20 AM,,1.00
954,07/23/22 03:13:24 AM,,0.00
955,07/23/22 04:12:27 AM,,1.00
956,07/23/22 04:13:55 AM,,0.00
957,07/23/22 04:22:52 AM,,1.00
958,07/23/22 04:23:56 AM,,0.00
959,07/23/22 04:27:23 AM,,1.00
960,07/23/22 04:28:56 AM,,0.00
961,07/23/22 04:35:32 AM,,1.00
962,07/23/22 04:36:33 AM,,0.00
963,07/23/22 04:39:04 AM,,1.00
964,07/23/22 04:40:06 AM,,0.00
965,07/23/22 04:44:42 AM,,1.00
966,07/23/22 04:46:16 AM,,0.00
967,07/23/22 05:13:11 AM,,1.00
968,07/23/22 05:14:11 AM,,0.00
969,07/23/22 05:24:58 AM,,1.00
970,07/23/22 05:26:08 AM,,0.00
971,07/23/22 05:32:36 AM,,1.00
972,07/23/22 05:33:40 AM,,0.00
973,07/23/22 05:57:55 AM,,1.00
974,07/23/22 05:58:56 AM,,0.00
975,07/23/22 06:00:37 AM,,1.00
976,07/23/22 06:01:41 AM,,0.00
977,07/23/22 06:11:17 AM,1.00,
978,07/23/22 06:28:02 AM,0.00,
979,07/23/22 06:31:37 AM,,1.00
980,07/23/22 06:33:40 AM,,0.00
981,07/23/22 06:34:36 AM,,1.00
982,07/23/22 06:35:43 AM,,0.00
983,07/23/22 06:36:38 AM,,1.00
984,07/23/22 06:37:54 AM,,0.00
985,07/23/22 06:39:22 AM,,1.00
986,07/23/22 06:40:34 AM,,0.00
987,07/23/22 06:41:47 AM,,1.00
988,07/23/22 06:43:07 AM,,0.00
989,07/23/22 06:43:38 AM,1.00,
990,07/23/22 07:14:44 AM,,1.00
991,07/23/22 07:15:45 AM,,0.00
992,07/23/22 07:50:16 AM,,1.00
993,07/23/22 07:53:24 AM,,0.00
994,07/23/22 07:54:20 AM,,1.00
995,07/23/22 07:55:20 AM,,0.00
996,07/23/22 07:59:28 AM,,1.00
997,07/23/22 08:00:31 AM,,0.00
998,07/23/22 08:03:18 AM,,1.00
999,07/23/22 08:04:18 AM,,0.00
1000,07/23/22 08:05:39 AM,,1.00
1001,07/23/22 08:07:13 AM,,0.00
1002,07/23/22 08:15:09 AM,,1.00
1003,07/23/22 08:16:50 AM,,0.00
1004,07/23/22 08:23:03 AM,,1.00
1005,07/23/22 08:24:14 AM,,0.00
1006,07/23/22 08:25:52 AM,,1.00
1007,07/23/22 08:27:02 AM,,0.00
1008,07/23/22 08:30:33 AM,,1.00
1009,07/23/22 08:31:41 AM,,0.00
1010,07/23/22 08:32:40 AM,,1.00
1011,07/23/22 08:33:41 AM,,0.00
1012,07/23/22 08:34:47 AM,,1.00
1013,07/23/22 08:36:53 AM,,0.00
1014,07/23/22 08:37:47 AM,,1.00
1015,07/23/22 08:39:00 AM,,0.00
1016,07/23/22 08:40:45 AM,,1.00
1017,07/23/22 08:41:45 AM,,0.00
1018,07/23/22 08:46:46 AM,,1.00
1019,07/23/22 08:48:24 AM,,0.00
1020,07/23/22 08:48:34 AM,,1.00
1021,07/23/22 08:50:22 AM,,0.00
1022,07/23/22 08:52:50 AM,,1.00
1023,07/23/22 08:53:51 AM,,0.00
1024,07/23/22 08:55:54 AM,,1.00
1025,07/23/22 08:58:02 AM,,0.00
1026,07/23/22 09:00:56 AM,,1.00
1027,07/23/22 09:02:16 AM,,0.00
1028,07/23/22 09:02:48 AM,,1.00
1029,07/23/22 09:04:21 AM,,0.00
1030,07/23/22 09:07:17 AM,,1.00
1031,07/23/22 09:08:18 AM,,0.00
1032,07/23/22 09:43:00 AM,,1.00
1033,07/23/22 09:44:11 AM,,0.00
1034,07/23/22 09:44:36 AM,,1.00
1035,07/23/22 09:45:50 AM,,0.00
1036,07/23/22 09:48:27 AM,,1.00
1037,07/23/22 09:49:27 AM,,0.00
1038,07/23/22 09:51:30 AM,,1.00
1039,07/23/22 09:52:54 AM,,0.00
1040,07/23/22 10:00:25 AM,,1.00
1041,07/23/22 10:04:33 AM,,0.00
1042,07/23/22 10:05:58 AM,,1.00
1043,07/23/22 10:07:22 AM,,0.00
1044,07/23/22 10:15:19 AM,,1.00
1045,07/23/22 10:18:38 AM,,0.00
1046,07/23/22 10:19:28 AM,,1.00
1047,07/23/22 10:21:30 AM,,0.00
1048,07/23/22 10:30:16 AM,,1.00
1049,07/23/22 10:32:54 AM,,0.00
1050,07/23/22 10:32:58 AM,,1.00
1051,07/23/22 10:34:10 AM,,0.00
1052,07/23/22 10:34:26 AM,,1.00
1053,07/23/22 10:35:32 AM,,0.00
1054,07/23/22 10:37:09 AM,,1.00
1055,07/23/22 10:38:13 AM,,0.00
1056,07/23/22 10:43:01 AM,,1.00
1057,07/23/22 10:45:53 AM,,0.00
1058,07/23/22 10:47:36 AM,,1.00
1059,07/23/22 10:50:02 AM,,0.00
1060,07/23/22 10:54:06 AM,,1.00
1061,07/23/22 10:56:25 AM,,0.00
1062,07/23/22 10:58:32 AM,,1.00
1063,07/23/22 10:59:53 AM,,0.00
1064,07/23/22 11:24:43 AM,,1.00
1065,07/23/22 11:29:26 AM,,0.00
1066,07/23/22 07:20:53 PM,,1.00
1067,07/23/22 07:21:57 PM,,0.00
1068,07/23/22 07:42:18 PM,,1.00
1069,07/23/22 07:44:22 PM,,0.00
1070,07/23/22 07:49:36 PM,,1.00
1071,07/23/22 07:59:27 PM,,0.00
1072,07/23/22 08:13:05 PM,0.00,
1073,07/23/22 08:35:44 PM,,1.00
1074,07/23/22 08:37:08 PM,,0.00
1075,07/23/22 08:40:01 PM,,1.00
1076,07/23/22 08:41:08 PM,,0.00
1077,07/23/22 08:49:00 PM,,1.00
1078,07/23/22 08:51:05 PM,,0.00
1079,07/23/22 08:52:28 PM,,1.00
1080,07/23/22 08:53:40 PM,,0.00
1081,07/23/22 09:49:46 PM,,1.00
1082,07/23/22 09:51:41 PM,,0.00
1083,07/23/22 09:55:20 PM,,1.00
1084,07/23/22 09:58:49 PM,,0.00
1085,07/23/22 09:59:23 PM,,1.00
1086,07/23/22 10:00:39 PM,,0.00
1087,07/23/22 10:01:21 PM,,1.00
1088,07/23/22 10:03:35 PM,,0.00
1089,07/23/22 10:05:29 PM,,1.00
1090,07/23/22 10:06:38 PM,,0.00
1091,07/23/22 10:09:57 PM,,1.00
1092,07/23/22 10:13:06 PM,,0.00
1093,07/23/22 10:17:04 PM,,1.00
1094,07/23/22 10:21:43 PM,,0.00
1095,07/23/22 10:22:09 PM,,1.00
1096,07/23/22 10:23:10 PM,,0.00
1097,07/23/22 10:23:40 PM,,1.00
1098,07/23/22 10:25:34 PM,,0.00
1099,07/23/22 10:27:45 PM,,1.00
1100,07/23/22 10:28:56 PM,,0.00
1101,07/23/22 10:29:01 PM,,1.00
1102,07/23/22 10:30:01 PM,,0.00
1103,07/23/22 10:33:43 PM,,1.00
1104,07/23/22 10:35:45 PM,,0.00
1105,07/23/22 10:40:18 PM,,1.00
1106,07/23/22 10:41:26 PM,,0.00
1107,07/23/22 10:43:24 PM,,1.00
1108,07/23/22 10:44:24 PM,,0.00
1109,07/23/22 10:45:04 PM,,1.00
1110,07/23/22 10:46:05 PM,,0.00
1111,07/23/22 10:46:19 PM,,1.00
1112,07/23/22 10:47:20 PM,,0.00
1113,07/23/22 10:49:07 PM,,1.00
1114,07/23/22 10:50:07 PM,,0.00
1115,07/23/22 10:51:36 PM,,1.00
1116,07/23/22 10:52:36 PM,,0.00
1117,07/23/22 10:56:58 PM,,1.00
1118,07/23/22 10:57:58 PM,,0.00
1119,07/23/22 10:59:54 PM,,1.00
1120,07/23/22 11:00:58 PM,,0.00
1121,07/23/22 11:03:03 PM,,1.00
1122,07/23/22 11:04:05 PM,,0.00
1123,07/23/22 11:09:45 PM,,1.00
1124,07/23/22 11:11:41 PM,,0.00
1125,07/23/22 11:12:57 PM,,1.00
1126,07/23/22 11:14:14 PM,,0.00
1127,07/23/22 11:15:34 PM,,1.00
1128,07/23/22 11:17:36 PM,,0.00
1129,07/23/22 11:19:24 PM,,1.00
1130,07/23/22 11:20:35 PM,,0.00
1131,07/23/22 11:24:10 PM,,1.00
1132,07/23/22 11:25:57 PM,,0.00
1133,07/23/22 11:27:22 PM,,1.00
1134,07/23/22 11:28:24 PM,,0.00
1135,07/23/22 11:33:14 PM,,1.00
1136,07/23/22 11:34:25 PM,,0.00
1137,07/23/22 11:34:29 PM,,1.00
1138,07/23/22 11:37:08 PM,,0.00
1139,07/23/22 11:39:35 PM,,1.00
1140,07/23/22 11:40:35 PM,,0.00
1141,07/23/22 11:41:07 PM,,1.00
1142,07/23/22 11:42:15 PM,,0.00
1143,07/23/22 11:45:57 PM,,1.00
1144,07/23/22 11:47:49 PM,,0.00
1145,07/23/22 11:49:21 PM,,1.00
1146,07/23/22 11:51:15 PM,,0.00
1147,07/23/22 11:55:16 PM,,1.00
1148,07/23/22 11:56:17 PM,,0.00
1149,07/23/22 11:57:33 PM,,1.00
1150,07/23/22 11:58:36 PM,,0.00
1151,07/24/22 12:01:33 AM,,1.00
1152,07/24/22 12:02:43 AM,,0.00
1153,07/24/22 12:03:33 AM,,1.00
1154,07/24/22 12:04:42 AM,,0.00
1155,07/24/22 12:05:08 AM,,1.00
1156,07/24/22 12:08:05 AM,,0.00
1157,07/24/22 12:08:24 AM,,1.00
1158,07/24/22 12:09:43 AM,,0.00
1159,07/24/22 12:31:37 AM,,1.00
1160,07/24/22 12:32:37 AM,,0.00
1161,07/24/22 12:39:13 AM,,1.00
1162,07/24/22 12:40:13 AM,,0.00
1163,07/24/22 12:42:53 AM,,1.00
1164,07/24/22 12:43:53 AM,,0.00
1165,07/24/22 12:45:14 AM,,1.00
1166,07/24/22 12:46:33 AM,,0.00
1167,07/24/22 12:51:19 AM,,1.00
1168,07/24/22 12:52:19 AM,,0.00
1169,07/24/22 12:54:03 AM,,1.00
1170,07/24/22 12:55:05 AM,,0.00
1171,07/24/22 12:57:19 AM,,1.00
1172,07/24/22 01:02:59 AM,,0.00
1173,07/24/22 01:03:29 AM,,1.00
1174,07/24/22 01:04:40 AM,,0.00
1175,07/24/22 01:05:27 AM,,1.00
1176,07/24/22 01:09:46 AM,,0.00
1177,07/24/22 01:09:57 AM,,1.00
1178,07/24/22 01:13:13 AM,,0.00
1179,07/24/22 01:46:59 AM,,1.00
1180,07/24/22 01:48:04 AM,,0.00
1181,07/24/22 02:30:26 AM,,1.00
1182,07/24/22 02:31:36 AM,,0.00
1183,07/24/22 02:54:07 AM,,1.00
1184,07/24/22 02:55:10 AM,,0.00
1185,07/24/22 03:55:44 AM,,1.00
1186,07/24/22 03:56:50 AM,,0.00
1187,07/24/22 04:02:15 AM,,1.00
1188,07/24/22 04:03:18 AM,,0.00
1189,07/24/22 05:07:21 AM,,1.00
1190,07/24/22 05:10:12 AM,,0.00
1191,07/24/22 05:14:28 AM,,1.00
1192,07/24/22 05:15:33 AM,,0.00
1193,07/24/22 05:17:25 AM,,1.00
1194,07/24/22 05:18:33 AM,,0.00
1195,07/24/22 05:19:46 AM,,1.00
1196,07/24/22 05:22:20 AM,,0.00
1197,07/24/22 06:22:24 AM,,1.00
1198,07/24/22 06:23:25 AM,,0.00
1199,07/24/22 06:45:55 AM,,1.00
1200,07/24/22 06:47:02 AM,,0.00
1201,07/24/22 06:47:34 AM,,1.00
1202,07/24/22 06:48:40 AM,,0.00
1203,07/24/22 06:51:28 AM,,1.00
1204,07/24/22 06:52:31 AM,,0.00
1205,07/24/22 06:55:38 AM,1.00,
1206,07/24/22 07:51:20 AM,,1.00
1207,07/24/22 07:53:32 AM,,0.00
1208,07/24/22 07:55:43 AM,,1.00
1209,07/24/22 07:56:43 AM,,0.00
1210,07/24/22 08:02:56 AM,,1.00
1211,07/24/22 08:03:56 AM,,0.00
1212,07/24/22 08:11:46 AM,,1.00
1213,07/24/22 08:12:46 AM,,0.00
1214,07/24/22 08:16:21 AM,,1.00
1215,07/24/22 08:17:24 AM,,0.00
1216,07/24/22 08:21:59 AM,,1.00
1217,07/24/22 08:23:08 AM,,0.00
1218,07/24/22 08:23:50 AM,,1.00
1219,07/24/22 08:24:55 AM,,0.00
1220,07/24/22 08:25:49 AM,,1.00
1221,07/24/22 08:26:54 AM,,0.00
1222,07/24/22 08:27:36 AM,,1.00
1223,07/24/22 08:28:39 AM,,0.00
1224,07/24/22 08:30:07 AM,,1.00
1225,07/24/22 08:31:43 AM,,0.00
1226,07/24/22 08:31:51 AM,,1.00
1227,07/24/22 08:32:51 AM,,0.00
1228,07/24/22 08:32:55 AM,,1.00
1229,07/24/22 08:38:37 AM,,0.00
1230,07/24/22 08:39:16 AM,,1.00
1231,07/24/22 08:40:53 AM,,0.00
