DateTime,Temp C,RH %,Room,Ambient Temp,Window Open
2022-07-20 07:54:00,23.429,51.679,0,14.333333333333332,1
2022-07-20 07:54:30,23.429,51.616,0,14.333333333333332,1
2022-07-20 07:55:00,23.429,51.49,0,14.333333333333332,1
2022-07-20 07:55:30,23.453,51.493,0,14.333333333333332,1
2022-07-20 07:56:00,23.453,51.493,0,14.333333333333332,1
2022-07-20 07:56:30,23.453,51.43,0,14.333333333333332,1
2022-07-20 07:57:00,23.453,51.556,0,14.333333333333332,1
2022-07-20 07:57:30,23.453,51.619,0,14.333333333333332,1
2022-07-20 07:58:00,23.477,51.496,0,14.333333333333332,1
2022-07-20 07:58:30,23.453,51.398,0,14.333333333333332,1
2022-07-20 07:59:00,23.477,51.401,0,14.333333333333332,1
2022-07-20 07:59:30,23.477,51.464,0,14.333333333333332,1
2022-07-20 08:00:00,23.477,51.433,0,14.666666666666666,1
2022-07-20 08:00:30,23.477,51.307,0,14.666666666666666,1
2022-07-20 08:01:00,23.501,51.373,0,14.666666666666666,1
2022-07-20 08:01:30,23.501,51.373,0,14.666666666666666,1
2022-07-20 08:02:00,23.501,51.31,0,14.666666666666666,1
2022-07-20 08:02:30,23.501,51.278,0,14.666666666666666,1
2022-07-20 08:03:00,23.501,51.341,0,14.666666666666666,1
2022-07-20 08:03:30,23.501,51.373,0,14.666666666666666,1
2022-07-20 08:04:00,23.501,51.31,0,14.666666666666666,1
2022-07-20 08:04:30,23.501,51.278,0,14.666666666666666,1
2022-07-20 08:05:00,23.525,51.25,0,14.666666666666666,1
2022-07-20 08:05:30,23.525,51.218,0,14.666666666666666,1
2022-07-20 08:06:00,23.525,51.218,0,14.666666666666666,1
2022-07-20 08:06:30,23.525,51.218,0,14.666666666666666,1
2022-07-20 08:07:00,23.525,51.25,0,14.666666666666666,1
2022-07-20 08:07:30,23.525,51.282,0,14.666666666666666,1
2022-07-20 08:08:00,23.549,51.348,0,14.666666666666666,1
2022-07-20 08:08:30,23.549,51.222,0,14.666666666666666,1
2022-07-20 08:09:00,23.549,51.158,0,14.666666666666666,1
2022-07-20 08:09:30,23.549,51.127,0,14.666666666666666,1
2022-07-20 08:10:00,23.549,51.158,0,14.666666666666666,1
2022-07-20 08:10:30,23.549,51.095,0,14.666666666666666,1
2022-07-20 08:11:00,23.549,51.158,0,14.666666666666666,1
2022-07-20 08:11:30,23.549,51.064,0,14.666666666666666,1
2022-07-20 08:12:00,23.573,51.067,0,14.666666666666666,1
2022-07-20 08:12:30,23.573,51.067,0,14.666666666666666,1
2022-07-20 08:13:00,23.573,51.098,0,14.666666666666666,1
2022-07-20 08:13:30,23.573,51.067,0,14.666666666666666,1
2022-07-20 08:14:00,23.573,51.067,0,14.666666666666666,1
2022-07-20 08:14:30,23.573,51.035,0,14.666666666666666,1
2022-07-20 08:15:00,23.573,51.067,0,14.666666666666666,1
2022-07-20 08:15:30,23.597,51.038,0,14.666666666666666,1
2022-07-20 08:16:00,23.597,51.007,0,14.666666666666666,1
2022-07-20 08:16:30,23.597,51.07,0,14.666666666666666,1
2022-07-20 08:17:00,23.597,51.197,0,14.666666666666666,1
2022-07-20 08:17:30,23.597,51.038,0,14.666666666666666,1
2022-07-20 08:18:00,23.597,51.007,0,14.666666666666666,1
2022-07-20 08:18:30,23.597,51.07,0,14.666666666666666,1
2022-07-20 08:19:00,23.597,51.07,0,14.666666666666666,1
2022-07-20 08:19:30,23.597,51.007,0,14.666666666666666,1
2022-07-20 08:20:00,23.621,51.042,0,14.666666666666666,1
2022-07-20 08:20:30,23.621,51.168,0,14.666666666666666,1
2022-07-20 08:21:00,23.621,51.01,0,14.666666666666666,1
2022-07-20 08:21:30,23.621,51.01,0,14.666666666666666,1
2022-07-20 08:22:00,23.621,51.01,0,14.666666666666666,1
2022-07-20 08:22:30,23.621,50.947,0,14.666666666666666,1
2022-07-20 08:23:00,23.621,50.947,0,14.666666666666666,1
2022-07-20 08:23:30,23.645,50.982,0,14.666666666666666,1
2022-07-20 08:24:00,23.645,50.887,0,14.666666666666666,1
2022-07-20 08:24:30,23.645,50.887,0,14.666666666666666,1
2022-07-20 08:25:00,23.645,50.855,0,14.666666666666666,1
2022-07-20 08:25:30,23.645,50.823,0,14.666666666666666,1
2022-07-20 08:26:00,23.669,50.827,0,14.666666666666666,1
2022-07-20 08:26:30,23.669,50.827,0,14.666666666666666,1
2022-07-20 08:27:00,23.669,50.827,0,14.666666666666666,1
2022-07-20 08:27:30,23.669,50.827,0,14.666666666666666,1
2022-07-20 08:28:00,23.669,50.763,0,14.666666666666666,1
2022-07-20 08:28:30,23.693,50.767,0,14.666666666666666,1
2022-07-20 08:29:00,23.693,50.767,0,14.666666666666666,1
2022-07-20 08:29:30,23.693,50.767,0,14.666666666666666,1
2022-07-20 08:30:00,23.717,50.738,0,14.666666666666666,1
2022-07-20 08:30:30,23.717,50.707,0,14.666666666666666,1
2022-07-20 08:31:00,23.717,50.707,0,14.666666666666666,1
2022-07-20 08:31:30,23.717,50.707,0,14.666666666666666,1
2022-07-20 08:32:00,23.742,50.71,0,14.666666666666666,1
2022-07-20 08:32:30,23.742,50.678,0,14.666666666666666,1
2022-07-20 08:33:00,23.742,50.646,0,14.666666666666666,1
2022-07-20 08:33:30,23.766,50.618,0,14.666666666666666,1
2022-07-20 08:34:00,23.766,50.65,0,14.666666666666666,1
2022-07-20 08:34:30,23.766,50.65,0,14.666666666666666,1
2022-07-20 08:35:00,23.79,50.653,0,14.666666666666666,1
2022-07-20 08:35:30,23.79,50.589,0,14.666666666666666,1
2022-07-20 08:36:00,23.79,50.589,0,14.666666666666666,1
2022-07-20 08:36:30,23.79,50.621,0,14.666666666666666,1
2022-07-20 08:37:00,23.79,50.589,0,14.666666666666666,1
2022-07-20 08:37:30,23.79,50.558,0,14.666666666666666,1
2022-07-20 08:38:00,23.814,50.561,0,14.666666666666666,1
2022-07-20 08:38:30,23.814,50.561,0,14.666666666666666,1
2022-07-20 08:39:00,23.814,50.561,0,14.666666666666666,1
2022-07-20 08:39:30,23.814,50.593,0,14.666666666666666,1
2022-07-20 08:40:00,23.814,50.593,0,14.666666666666666,1
2022-07-20 08:40:30,23.814,50.593,0,14.666666666666666,1
2022-07-20 08:41:00,23.838,50.596,0,14.666666666666666,1
2022-07-20 08:41:30,23.838,50.564,0,14.666666666666666,1
2022-07-20 08:42:00,23.838,50.596,0,14.666666666666666,1
2022-07-20 08:42:30,23.838,50.691,0,14.666666666666666,1
2022-07-20 08:43:00,23.862,50.567,0,14.666666666666666,1
2022-07-20 08:43:30,23.838,50.564,0,14.666666666666666,1
2022-07-20 08:44:00,23.862,50.567,0,14.666666666666666,1
2022-07-20 08:44:30,23.862,50.662,0,14.666666666666666,1
2022-07-20 08:45:00,23.862,50.567,0,14.666666666666666,1
2022-07-20 08:45:30,23.886,50.571,0,14.666666666666666,1
2022-07-20 08:46:00,23.886,50.571,0,14.666666666666666,1
2022-07-20 08:46:30,23.886,50.507,0,14.666666666666666,1
2022-07-20 08:47:00,23.91,50.479,0,14.666666666666666,1
2022-07-20 08:47:30,23.91,50.51,0,14.666666666666666,1
2022-07-20 08:48:00,23.934,50.419,0,14.666666666666666,1
2022-07-20 08:48:30,23.934,50.482,0,14.666666666666666,1
2022-07-20 08:49:00,23.934,50.482,0,14.666666666666666,1
2022-07-20 08:49:30,23.958,50.422,0,14.666666666666666,1
2022-07-20 08:50:00,23.958,50.358,0,14.666666666666666,1
2022-07-20 08:50:30,23.982,50.361,0,14.666666666666666,1
2022-07-20 08:51:00,23.982,50.393,0,14.666666666666666,1
2022-07-20 08:51:30,23.982,50.298,0,14.666666666666666,1
2022-07-20 08:52:00,23.982,50.298,0,14.666666666666666,1
2022-07-20 08:52:30,24.006,50.333,0,14.666666666666666,1
2022-07-20 08:53:00,24.006,50.238,0,14.666666666666666,1
2022-07-20 08:53:30,24.006,50.269,0,14.666666666666666,1
2022-07-20 08:54:00,24.031,50.209,0,14.666666666666666,1
2022-07-20 08:54:30,24.031,50.209,0,14.666666666666666,1
2022-07-20 08:55:00,24.031,50.209,0,14.666666666666666,1
2022-07-20 08:55:30,24.055,50.149,0,14.666666666666666,1
2022-07-20 08:56:00,24.055,50.149,0,14.666666666666666,1
2022-07-20 08:56:30,24.055,50.149,0,14.666666666666666,1
2022-07-20 08:57:00,24.055,50.371,0,14.666666666666666,1
2022-07-20 08:57:30,24.055,50.212,0,14.666666666666666,1
2022-07-20 08:58:00,24.079,50.152,0,14.666666666666666,1
2022-07-20 08:58:30,24.079,50.374,0,14.666666666666666,1
2022-07-20 08:59:00,24.055,50.308,0,14.666666666666666,1
2022-07-20 08:59:30,24.079,50.247,0,14.666666666666666,1
2022-07-20 09:00:00,24.079,50.279,0,15.388888888888891,1
2022-07-20 09:00:30,24.079,50.216,0,15.388888888888891,1
2022-07-20 09:01:00,24.079,50.247,0,15.388888888888891,1
2022-07-20 09:01:30,24.103,50.187,0,15.388888888888891,1
2022-07-20 09:02:00,24.103,50.187,0,15.388888888888891,1
2022-07-20 09:02:30,24.079,50.279,0,15.388888888888891,1
2022-07-20 09:03:00,24.103,50.282,0,15.388888888888891,1
2022-07-20 09:03:30,24.103,50.282,0,15.388888888888891,1
2022-07-20 09:04:00,24.103,50.251,0,15.388888888888891,1
2022-07-20 09:04:30,24.103,50.251,0,15.388888888888891,1
2022-07-20 09:05:00,24.103,50.314,0,15.388888888888891,1
2022-07-20 09:05:30,24.103,50.282,0,15.388888888888891,1
2022-07-20 09:06:00,24.103,50.282,0,15.388888888888891,1
2022-07-20 09:06:30,24.127,50.285,0,15.388888888888891,1
2022-07-20 09:07:00,24.127,50.285,0,15.388888888888891,1
2022-07-20 09:07:30,24.127,50.317,0,15.388888888888891,1
2022-07-20 09:08:00,24.127,50.317,0,15.388888888888891,1
2022-07-20 09:08:30,24.151,50.257,0,15.388888888888891,1
2022-07-20 09:09:00,24.151,50.289,0,15.388888888888891,1
2022-07-20 09:09:30,24.151,50.257,0,15.388888888888891,1
2022-07-20 09:10:00,24.151,50.225,0,15.388888888888891,1
2022-07-20 09:10:30,24.151,50.32,0,15.388888888888891,1
2022-07-20 09:11:00,24.175,50.292,0,15.388888888888891,1
2022-07-20 09:11:30,24.175,50.26,0,15.388888888888891,1
2022-07-20 09:12:00,24.175,50.26,0,15.388888888888891,1
2022-07-20 09:12:30,24.175,50.26,0,15.388888888888891,1
2022-07-20 09:13:00,24.175,50.197,0,15.388888888888891,1
2022-07-20 09:13:30,24.199,50.2,0,15.388888888888891,1
2022-07-20 09:14:00,24.199,50.2,0,15.388888888888891,1
2022-07-20 09:14:30,24.199,50.168,0,15.388888888888891,1
2022-07-20 09:15:00,24.199,50.168,0,15.388888888888891,1
2022-07-20 09:15:30,24.223,50.266,0,15.388888888888891,1
2022-07-20 09:16:00,24.223,50.235,0,15.388888888888891,1
2022-07-20 09:16:30,24.223,50.203,0,15.388888888888891,1
2022-07-20 09:17:00,24.223,50.203,0,15.388888888888891,1
2022-07-20 09:17:30,24.223,50.171,0,15.388888888888891,1
2022-07-20 09:18:00,24.223,50.139,0,15.388888888888891,1
2022-07-20 09:18:30,24.223,50.139,0,15.388888888888891,1
2022-07-20 09:19:00,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:19:30,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:20:00,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:20:30,24.248,50.174,0,15.388888888888891,1
2022-07-20 09:21:00,24.248,50.174,0,15.388888888888891,1
2022-07-20 09:21:30,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:22:00,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:22:30,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:23:00,24.248,50.143,0,15.388888888888891,1
2022-07-20 09:23:30,24.272,50.146,0,15.388888888888891,1
2022-07-20 09:24:00,24.272,50.146,0,15.388888888888891,1
2022-07-20 09:24:30,24.272,50.146,0,15.388888888888891,1
2022-07-20 09:25:00,24.272,50.114,0,15.388888888888891,1
2022-07-20 09:25:30,24.272,50.114,0,15.388888888888891,1
2022-07-20 09:26:00,24.272,50.146,0,15.388888888888891,1
2022-07-20 09:26:30,24.296,50.117,0,15.388888888888891,1
2022-07-20 09:27:00,24.296,50.117,0,15.388888888888891,1
2022-07-20 09:27:30,24.296,50.117,0,15.388888888888891,1
2022-07-20 09:28:00,24.296,50.117,0,15.388888888888891,1
2022-07-20 09:28:30,24.296,50.085,0,15.388888888888891,1
2022-07-20 09:29:00,24.296,50.085,0,15.388888888888891,1
2022-07-20 09:29:30,24.32,50.089,0,15.388888888888891,1
2022-07-20 09:30:00,24.32,50.089,0,15.388888888888891,1
2022-07-20 09:30:30,24.32,50.089,0,15.388888888888891,1
2022-07-20 09:31:00,24.32,50.089,0,15.388888888888891,1
2022-07-20 09:31:30,24.32,50.089,0,15.388888888888891,1
2022-07-20 09:32:00,24.32,50.089,0,15.388888888888891,1
2022-07-20 09:32:30,24.344,50.06,0,15.388888888888891,1
2022-07-20 09:33:00,24.344,50.06,0,15.388888888888891,1
2022-07-20 09:33:30,24.344,50.06,0,15.388888888888891,1
2022-07-20 09:34:00,24.344,50.028,0,15.388888888888891,1
2022-07-20 09:34:30,24.344,50.028,0,15.388888888888891,1
2022-07-20 09:35:00,24.368,50.0,0,15.388888888888891,1
2022-07-20 09:35:30,24.368,49.968,0,15.388888888888891,1
2022-07-20 09:36:00,24.368,50.0,0,15.388888888888891,1
2022-07-20 09:36:30,24.368,50.0,0,15.388888888888891,1
2022-07-20 09:37:00,24.368,49.968,0,15.388888888888891,1
2022-07-20 09:37:30,24.368,50.0,0,15.388888888888891,1
2022-07-20 09:38:00,24.368,49.968,0,15.388888888888891,1
2022-07-20 09:38:30,24.368,49.968,0,15.388888888888891,1
2022-07-20 09:39:00,24.392,49.971,0,15.388888888888891,1
2022-07-20 09:39:30,24.392,49.971,0,15.388888888888891,1
2022-07-20 09:40:00,24.392,49.939,0,15.388888888888891,1
2022-07-20 09:40:30,24.392,49.971,0,15.388888888888891,1
2022-07-20 09:41:00,24.417,49.942,0,15.388888888888891,1
2022-07-20 09:41:30,24.392,49.907,0,15.388888888888891,1
2022-07-20 09:42:00,24.417,49.911,0,15.388888888888891,1
2022-07-20 09:42:30,24.417,49.911,0,15.388888888888891,1
2022-07-20 09:43:00,24.417,49.942,0,15.388888888888891,1
2022-07-20 09:43:30,24.417,49.911,0,15.388888888888891,1
2022-07-20 09:44:00,24.417,49.911,0,15.388888888888891,1
2022-07-20 09:44:30,24.417,49.847,0,15.388888888888891,1
2022-07-20 09:45:00,24.417,49.911,0,15.388888888888891,1
2022-07-20 09:45:30,24.417,49.911,0,15.388888888888891,1
2022-07-20 09:46:00,24.441,49.914,0,15.388888888888891,1
2022-07-20 09:46:30,24.441,49.882,0,15.388888888888891,1
2022-07-20 09:47:00,24.441,49.85,0,15.388888888888891,1
2022-07-20 09:47:30,24.441,49.85,0,15.388888888888891,1
2022-07-20 09:48:00,24.441,49.85,0,15.388888888888891,1
2022-07-20 09:48:30,24.441,49.818,0,15.388888888888891,1
2022-07-20 09:49:00,24.441,49.786,0,15.388888888888891,1
2022-07-20 09:49:30,24.441,49.786,0,15.388888888888891,1
2022-07-20 09:50:00,24.465,49.79,0,15.388888888888891,1
2022-07-20 09:50:30,24.465,49.79,0,15.388888888888891,1
2022-07-20 09:51:00,24.465,49.79,0,15.388888888888891,1
2022-07-20 09:51:30,24.465,49.758,0,15.388888888888891,1
2022-07-20 09:52:00,24.465,49.758,0,15.388888888888891,1
2022-07-20 09:52:30,24.489,49.729,0,15.388888888888891,1
2022-07-20 09:53:00,24.489,49.729,0,15.388888888888891,1
2022-07-20 09:53:30,24.489,49.729,0,15.388888888888891,1
2022-07-20 09:54:00,24.489,49.729,0,15.388888888888891,1
2022-07-20 09:54:30,24.489,49.761,0,15.388888888888891,1
2022-07-20 09:55:00,24.489,49.729,0,15.388888888888891,1
2022-07-20 09:55:30,24.489,49.697,0,15.388888888888891,1
2022-07-20 09:56:00,24.489,49.697,0,15.388888888888891,1
2022-07-20 09:56:30,24.489,49.665,0,15.388888888888891,1
2022-07-20 09:57:00,24.489,49.697,0,15.388888888888891,1
2022-07-20 09:57:30,24.489,49.665,0,15.388888888888891,1
2022-07-20 09:58:00,24.489,49.665,0,15.388888888888891,1
2022-07-20 09:58:30,24.513,49.637,0,15.388888888888891,1
2022-07-20 09:59:00,24.513,49.637,0,15.388888888888891,1
2022-07-20 09:59:30,24.513,49.605,0,15.388888888888891,1
2022-07-20 10:00:00,24.513,49.605,0,17.555555555555557,1
2022-07-20 10:00:30,24.513,49.605,0,17.555555555555557,1
2022-07-20 10:01:00,24.513,49.605,0,17.555555555555557,1
2022-07-20 10:01:30,24.513,49.605,0,17.555555555555557,1
2022-07-20 10:02:00,24.537,49.576,0,17.555555555555557,1
2022-07-20 10:02:30,24.537,49.544,0,17.555555555555557,1
2022-07-20 10:03:00,24.537,49.544,0,17.555555555555557,1
2022-07-20 10:03:30,24.537,49.544,0,17.555555555555557,1
2022-07-20 10:04:00,24.537,49.544,0,17.555555555555557,1
2022-07-20 10:04:30,24.537,49.481,0,17.555555555555557,1
2022-07-20 10:05:00,24.537,49.513,0,17.555555555555557,1
2022-07-20 10:05:30,24.561,49.484,0,17.555555555555557,1
2022-07-20 10:06:00,24.561,49.484,0,17.555555555555557,1
2022-07-20 10:06:30,24.561,49.484,0,17.555555555555557,1
2022-07-20 10:07:00,24.537,49.417,0,17.555555555555557,1
2022-07-20 10:07:30,24.561,49.484,0,17.555555555555557,1
2022-07-20 10:08:00,24.561,49.452,0,17.555555555555557,1
2022-07-20 10:08:30,24.561,49.42,0,17.555555555555557,1
2022-07-20 10:09:00,24.561,49.42,0,17.555555555555557,1
2022-07-20 10:09:30,24.561,49.452,0,17.555555555555557,1
2022-07-20 10:10:00,24.586,49.423,0,17.555555555555557,1
2022-07-20 10:10:30,24.586,49.423,0,17.555555555555557,1
2022-07-20 10:11:00,24.586,49.423,0,17.555555555555557,1
2022-07-20 10:11:30,24.586,49.423,0,17.555555555555557,1
2022-07-20 10:12:00,24.586,49.423,0,17.555555555555557,1
2022-07-20 10:12:30,24.586,49.391,0,17.555555555555557,1
2022-07-20 10:13:00,24.61,49.394,0,17.555555555555557,1
2022-07-20 10:13:30,24.61,49.394,0,17.555555555555557,1
2022-07-20 10:14:00,24.61,49.394,0,17.555555555555557,1
2022-07-20 10:14:30,24.61,49.363,0,17.555555555555557,1
2022-07-20 10:15:00,24.61,49.363,0,17.555555555555557,1
2022-07-20 10:15:30,24.61,49.363,0,17.555555555555557,1
2022-07-20 10:16:00,24.61,49.363,0,17.555555555555557,1
2022-07-20 10:16:30,24.634,49.302,0,17.555555555555557,1
2022-07-20 10:17:00,24.634,49.334,0,17.555555555555557,1
2022-07-20 10:17:30,24.634,49.302,0,17.555555555555557,1
2022-07-20 10:18:00,24.634,49.302,0,17.555555555555557,1
2022-07-20 10:18:30,24.634,49.302,0,17.555555555555557,1
2022-07-20 10:19:00,24.634,49.27,0,17.555555555555557,1
2022-07-20 10:19:30,24.658,49.305,0,17.555555555555557,1
2022-07-20 10:20:00,24.658,49.273,0,17.555555555555557,1
2022-07-20 10:20:30,24.634,49.206,0,17.555555555555557,1
2022-07-20 10:21:00,24.658,49.241,0,17.555555555555557,1
2022-07-20 10:21:30,24.658,49.178,0,17.555555555555557,1
2022-07-20 10:22:00,24.658,49.178,0,17.555555555555557,1
2022-07-20 10:22:30,24.658,49.178,0,17.555555555555557,1
2022-07-20 10:23:00,24.658,49.178,0,17.555555555555557,1
2022-07-20 10:23:30,24.682,49.181,0,17.555555555555557,1
2022-07-20 10:24:00,24.682,49.181,0,17.555555555555557,1
2022-07-20 10:24:30,24.682,49.181,0,17.555555555555557,1
2022-07-20 10:25:00,24.682,49.181,0,17.555555555555557,1
2022-07-20 10:25:30,24.682,49.117,0,17.555555555555557,1
2022-07-20 10:26:00,24.682,49.117,0,17.555555555555557,1
2022-07-20 10:26:30,24.682,49.053,0,17.555555555555557,1
2022-07-20 10:27:00,24.706,49.12,0,17.555555555555557,1
2022-07-20 10:27:30,24.706,49.056,0,17.555555555555557,1
2022-07-20 10:28:00,24.706,49.056,0,17.555555555555557,1
2022-07-20 10:28:30,24.706,49.056,0,17.555555555555557,1
2022-07-20 10:29:00,24.706,49.056,0,17.555555555555557,1
2022-07-20 10:29:30,24.706,49.056,0,17.555555555555557,1
2022-07-20 10:30:00,24.706,49.056,0,17.555555555555557,1
2022-07-20 10:30:30,24.706,49.024,0,17.555555555555557,1
2022-07-20 10:31:00,24.731,49.027,0,17.555555555555557,1
2022-07-20 10:31:30,24.706,48.992,0,17.555555555555557,1
2022-07-20 10:32:00,24.731,49.027,0,17.555555555555557,1
2022-07-20 10:32:30,24.731,49.027,0,17.555555555555557,1
2022-07-20 10:33:00,24.731,48.995,0,17.555555555555557,1
2022-07-20 10:33:30,24.731,49.027,0,17.555555555555557,1
2022-07-20 10:34:00,24.731,48.995,0,17.555555555555557,1
2022-07-20 10:34:30,24.731,48.995,0,17.555555555555557,1
2022-07-20 10:35:00,24.731,49.027,0,17.555555555555557,1
2022-07-20 10:35:30,24.731,48.995,0,17.555555555555557,1
2022-07-20 10:36:00,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:36:30,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:37:00,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:37:30,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:38:00,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:38:30,24.755,48.967,0,17.555555555555557,1
2022-07-20 10:39:00,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:39:30,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:40:00,24.755,48.999,0,17.555555555555557,1
2022-07-20 10:40:30,24.755,49.03,0,17.555555555555557,1
2022-07-20 10:41:00,24.779,49.065,0,17.555555555555557,1
2022-07-20 10:41:30,24.779,49.034,0,17.555555555555557,1
2022-07-20 10:42:00,24.779,49.065,0,17.555555555555557,1
2022-07-20 10:42:30,24.779,49.065,0,17.555555555555557,1
2022-07-20 10:43:00,24.779,49.097,0,17.555555555555557,1
2022-07-20 10:43:30,24.779,49.065,0,17.555555555555557,1
2022-07-20 10:44:00,24.779,49.065,0,17.555555555555557,1
2022-07-20 10:44:30,24.779,49.097,0,17.555555555555557,1
2022-07-20 10:45:00,24.779,49.097,0,17.555555555555557,1
2022-07-20 10:45:30,24.779,49.097,0,17.555555555555557,1
2022-07-20 10:46:00,24.779,49.129,0,17.555555555555557,1
2022-07-20 10:46:30,24.779,49.129,0,17.555555555555557,1
2022-07-20 10:47:00,24.803,49.069,0,17.555555555555557,1
2022-07-20 10:47:30,24.779,49.065,0,17.555555555555557,1
2022-07-20 10:48:00,24.803,49.101,0,17.555555555555557,1
2022-07-20 10:48:30,24.803,49.101,0,17.555555555555557,1
2022-07-20 10:49:00,24.803,49.101,0,17.555555555555557,1
2022-07-20 10:49:30,24.803,49.101,0,17.555555555555557,1
2022-07-20 10:50:00,24.803,49.132,0,17.555555555555557,1
2022-07-20 10:50:30,24.803,49.132,0,17.555555555555557,1
